id,name,description
0cZQT0sME9icVIuUb0Z4kJ,Hubungan Internasional,"Podcast Hubungan Internasional dikelola oleh Departemen Ilmu Hubungan Internasional, Universitas Gadjah Mada. Sebagai institusi pertama yang mengajarkan ilmu hubungan internasional di Indonesia, kami berkomitmen terhadap bina masyarakat global yang adil, damai, dan beradab. Setiap episode dalam podcast ini didedikasikan untuk memperkaya kajian seputar keamanan dan politik global, ekonomi politik dan pembangunan, serta studi perdamaian. Website: hi.fisipol.ugm.ac.id | instagram: @hi.ugm | twitter: @HIUGM | YouTube: HI UGM"
3PrdPttRfx9MoFOS7mBNkl,Departemen Kemajuan,"Halo salam kenal. Gue hasan dan di podcast ini kita bakal lebih jauh membahas pengembangan diri. Kalau kalian minat dengan pembahasan self improvment, bisa banget buat dengerin podcast ini, karena gue bakal update tiap minggunya .  Support this podcast: https://podcasters.spotify.com/pod/show/departemenkemajuan/support"
2zzNycPCZu4zpZUGwIgnof,IAI PODCAST,"IAI Podcast menampilkan narasumber yang ahli dibidangnya untuk membahas dan mendiskusikan isu-isu terkini seputar Akuntansi, Keuangan, Perpajakan, Ekonomi, dan Bisnis."
2nhPbWlbNcVf74PXLeqrXn,Indonesian Lesson with English to Indonesian or even just fully Indonesian,"Looking to learn Indonesian but struggling to find the time to study? Our podcast ""Learn Indonesian in a Conversation with English Translation"" is here to help!  With our podcast, you can learn Indonesian while you do any other activity, whether you're commuting to work, cooking dinner, or just relaxing at home. Our fully immersive conversations between native Indonesian speakers will help you improve your listening and comprehension skills, expand your vocabulary, and gain a deeper understanding of Indonesian culture."
7HccTeFJOnJmcLmqJbvDru,Mario Teguh Voice - Official Mario Teguh Podcast,"Official Mario Teguh Podcast  FOLLOW DAN KLIK NOTIFIKASI AGAR TIDAK TERTINGGAL UPDATE PODCAST TERBARU. STAY SUPER!  Versi Video dapat Anda saksikan di Channel MarioTeguhTV youtube.com/@marioteguhtv    Follow Us :    Youtube Channel Mario Teguh: YouTube.com/MarioTeguhTV    Facebook Mario Teguh: Facebook.com/MarioTeguh    Instagram MarioTeguh: Instagram.com/Marioteguh    Twitter Mario Teguh: Twitter.com/MarioTeguh    Tiktok Mario Teguh : www.tiktok.com/@marioteguhblog    Stay positive, healthy, productive, and happy    Semoga kita semua tercerahkan.    Admin"
4ihYZJiyeHfurWjKe1g3ML,suara sisi,"hey, gablh sedih trs ya? harus seimbang sama bahagia nya ya? janji?! btw aku bakalan update setiap hari senin kamis dan sabtu..Part of Kukila NetworkBusiness inquiries: hello@kukila.id Hosted on Acast. See acast.com/privacy for more information."
0r1cdQkBVFtuVJIwFn8o3z,Inspect History,"Inspect History (Sejak 23 Juli 2018)  Ada untuk menghadirkan konten-konten berbasis sejarah, dengan analisa yang lebih mendalam, namun tetap mudah untuk dipahami. Kami berharap, melalui konten-konten sejarah yang kami sampaikan,  kita semua bisa menjalani hidup ini, dengan lebih baik!  Support Inspect History berkarya dengan mendukung di https://karyakarsa.com/inspecthistory  Follow IG nya @inspecthistory Check youtube Inspect History  Kami mengupload video baru setiap minggunya  :)  (Kecuali karena suatu kasus-kasus tertentu :D)  Dengarkan link download: Appstore: https://apps.apple.com/id/app/dengarkan/id1522670884?l=id Playstore: https://play.google.com/store/apps/details?id=com.waves8.app.indo  #sejarah #inspecthistory #history #podcast #youtube #dokumentari #education #pendidikan #documentary"
2IgnPPWlQtW35AOBV1oi8y,UDIK | Uus & Dicky (Noice Original),"Apaansi lo, kampung!"
19gqXDq6FITS6AIREhhjq8,Ketika Kita,"Selamat datang di ""Podcast Ketika Kita,"" podcast tentang bagaimana kita bertumbuh dan berproses hingga menjadi lebih kuat untuk mencapai apapun yang menjadi tujuan. Dengarkan episode terbarunya setiap Senin dan Kamis saat dimana semua peristiwa adalah ruang untuk belajar.Untuk yang sedang menghadapi quarter life crisis, podcast ini hadir membantumu menjadi lebih hebat mengatasi tantangan, menumbuhkan pola pikir positif dari setiap perjuangan, hingga menjadi versi terbaik dari diri. Beragam topik akan dibahas disini baik mengenai self-acceptance, self-growth, mindfulness, self-improvement, dan berbagai kisah tentang kehidupan lainnya.Selamat mendengarkan dan selamat berjuang dalam perjalanan yang berarti!Instagram: @ketika.kita / @riskaislmyhPart of Kukila NetworkBusiness inquiries: hello@kukila.id Hosted on Acast. See acast.com/privacy for more information."
2Z4wuQAypjwyhUPUSu4E22,Tentang kita,Tentang kita dan semua hal indah yang dilalui bersama Use 🎧 be better :) By @sasya.dn let's support us youtube: https://www.youtube.com/channel/UC768wC0khcNBV93ne3x4p8g saweria: https://saweria.co/tentangkita Support this podcast: https://podcasters.spotify.com/pod/show/sasyadn/support
3I8Oj2VDBUB6hGMsNo9QWu,Podcast Akal Sehat Rocky Gerung Official Podcast,"Nikmati perbincangan Rocky Gerung dengan beberapa nara sumber TOP, seperti Jaya Suprana, Faisal Basri dan lain-lain. Membicarakan topik topik hangat seputar masalah politik, ekonomi, pendidikan, kebudayaan dan teknologi. Bila konten podcast ini menarik dan berfaedah untuk anda, jangan lupa share ke keluarga dan kolega anda."
5seMJ77WDHtqr7dQYKOmkC,Ngobrol Sama Dia,"Hey mateee!  Sekarang, #ngobrolsamaDIA ada versi audio nya! Bisa kalian nikmati kapanpun, dan di manapun!  Kita berdua siap membahas segala hal tentang relationship, parenting, dan lain-lain.Stay tuned mateee!  for business inquiries please contact : temantapimenikah.podcast@gmail.com"
6hcF7F3ErpkuCvpRsaYGIS,RUANG KATAKU,"Adalah Podcast dengan cerita dari pengalaman kita semua. Mulai dari kegelisahan, keresahan, kebahagiaan apapun yang kita rasakan."
0KSvWlGhyVKZGMimGnGu4L,Belajar Skill dan Karier ,"Belajar Semaunya di Podcast OBSESIF - Skill & Karier, part of Medio by KG Media, yang akan membahas serba-serbi persiapan maupun pengembangan karier dan leadership, loh! Dirangkum dalam 2 topik: LT10 yakni Less Than 10 di mana kamu akan belajar tips dan skill singkat tapi bermanfaat dalam dunia kerja. Dan juga LED Talk yang akan mewawancarai berbagai leaders!   Episode baru tiap Senin dan Kamis!   Sekarang kami hadir juga di aplikasi TipTip dan Noice! Follow dan subscribe sekarang yah!  TipTip: Obsesif LED Talk Noice: Obsesif  ---  MEDIO by KG Media medio.co.id podcast@kgmedia.id"
4YS7NMpdl0PI5613M0Zwlp,WWW Podcast,"Wai Wildan Weekly (WWW) Podcast: Casual conversations around current issues, study abroad journey, and random just-for-laughs topics with an occasional dose of Indonesian humor (we don't guarantee that you'll find them funny, but at least for us they are).  Hosted by Wai (@waitatiri) and Wildan (@wrkurniawan)"
1W4UmuEK7zQWJGIGu8rkyE,HISTOCAST,"Dalam setiap kisah sejarah, pasti melibatkan seseorang yang berperan penting serta terlibat langsung dalam suatu peristiwa sejarah.  Kirim ide dan saran kamu, tokoh siapa yang akan HISTOCAST ceritakan di episode selanjutnya ke @histocastpodcast.  HISTOCAST akan membahas peran tersebut melalui cerita para Tokoh Sejarah.  Support this podcast: https://podcasters.spotify.com/pod/show/podcasthistocast/support"
7r3cbGXPrkjLaZrSaN8Jaf,DUTA INOVATIF INDONESIA 🇮🇩,"Duta Inovatif Indonesia menjadi tempat anak muda dalam Berkolaborasi dan Berinovasi melalui Pembuatan Konten di Media Sosial dan Pelaksanaan Sosial Project. adapun pada Podcast ini kami membahas isu-isu fenomenal yang berkaitan dengan Pendidikan, Sosial, Pengetahuan umum serta Peningkatan Literasi."
2o9Dqenlno8ar0Q4Io0lMp,The Cause Indonesia Sermons,A voice of the gospel of grace and Jesus finished work
6QFE0aDlp8DXcAOXpVhaMW,Pemuda Tersesat New Season,MAU IKUT COKI STRAIGHT TO THE HELL APA IKUT HABAIB THE LEADER OF THE LIGHT ???
0q2wVtLRe68P8e23ovUh6e,You Do You Podcast,"Everyday conversation about embracing adulting through the process of self-awareness & experiments. Hosted by @fellexandro, author of You Do You book, available now in all Gramedia stores in Indonesia."
1dpNb6VlFre4zDUbi9g0s8,VICE Soundcheck,"VICE Soundcheck adalah playlist terbaik anak bangsa. Di seri podcast ini, kalian bakal dikasih rekomendasi lagu yang sudah dikurasi secara saksama oleh redaksi VICE Indonesia dan Basboi yang juga jadi host.  Butuh lagu tentang hati yang remuk? Kami kasih! Mau jadi yang paling beda pengetahuan musiknya dibanding temen-temen lo? Ini tempatnya. Konon lagu-lagu hidden gem malah ngekos di sini.  Selain itu, Basboi juga bakalan ngajak musisi dan figur publik favorit lo buat spill playlist mereka. Inget, VICE Soundcheck ada setiap Senin sampai Jumat eksklusif di Spotify!"
0MXMHmOkiGJDqsdzmTeYGZ,TOBEMORE Podcast,"Selamat datang di TOBEMORE Podcast, bicara apa saja tentang pengembangan orang muda Indonesia."
7jgYIL7Eaf3s8Y2AGCJpe9,Indo Sex Story,"Selamat datang di podcast Indo Sex Story, Podcast Indo Sex Story adalah podcast yang memuat cerita sensual dan fantasi disetiap episodenya. Podcast ini dikhusus untuk pendengar kaum ""Dewasa"" 18+. Punya cerita sex pribadi dan ingin diceritakan di Podcast ini? Kirim ceritamu ke e-mail : indosexstory@gmail.com"
0cherpavhJU7eQbIMv9ijm,"Tentang Brand, Marketing & Sales","Podcast BMS (Brand, Marketing &Sales) adalah podcast untuk kalian yang punya passion di 3 hal tersebut, baik sebagai karyawan atau sebagai entrepreuneur. Akan banyak di kupas secara singkat dan mudah di mengerti, dibuat oleh Amar Ramdani, Indonesian Profesional Marketer, yang memang sudah berkecimpung di dunia BMS Sejak 2010. Semoga podcast ini bisa bermanfaat. ENJOY!! Jika ada pertanyaan silahkan DM di Instagram @amarramdani22"
3w5zKrbQ6kgB0RKI7lt1d4,Podcast Buku Kutu,"EPISODE BARU SETIAP SENIN, RABU, dan JUMAT -- Podcast spesial untuk kalian para pecinta buku. Berisi review buku dari genre apapun, yang pastinya menarik untuk dibaca. Pertanyaan atau saran buku untuk direview, silakan email ke podcastbukukutu@gmail.com  Powered by Podluck Podcast"
66TjLNYOSH59yCDWzShBiv,Kamar 36 Podcast,Podcast dari para penumpang Kamar 36 milik Gilang Bhaskara. Direkam oleh Guzman Sige dan Kamal Ocon kalo lagi ngumpul di kamar kosan nomor 36.
0oYVGRs7bkEWgUgJvLobeY,Podcast Sudut Pandang,Sudut Pandang merupakan hasil dari pemrosesan informasi terkait dinamika manusia beserta masalahnya yang pernah terjadi ada di masa lalu atau yang mungkin akan datang dimasa depan. Podcast ini biasanya diawali dengan membahas fenomena yang terjadi disekitar kita sampai ditengah proses bermonolog dan berdialog ditemukan sudut pandang baru dalam melihat sebuah fenomena yang menjadi topik utama.
5Vd2ub32sTeasDdsEz5SqC,PODCAST COMIKA,"Podcast ini membahas segala unsur Komedi dari segala sisi dan jenis bersama Pandji Pragiwaksono, Awwe, Barry Wiliem, Rin Hermana, David Nurbianto, Abdur Arsyad, Arif Brata, Erwin Wu dan Musdalifah Basri."
0DA3nK62l5W6ekR0LjXnfV,Dakwah on Podcast 🔊,Podcast Audio Masa Kini 🔊 Bisa didengerin dimana saja. Serial kajian #Indonesia #Live #CeramahJumat #CeramahPendek #MurattalAlQuran dll. Enjoy the Cast! 😊
42aa22bvv210bIGZswJXvM,Podcast Hydrant,Podcast dewasa No #1 di Bekasi Hosted on Acast. See acast.com/privacy for more information.
14SwS11FQ0ER2mRSMuQ3VA,Romance Dawn (Noice Original),"Podcast paling ONE PIECE se-Indonesia! Membedah chapter, bedah teori, dan berbincang dengan para super Nakama. Bersama kapten Arya Novrianus, mari berlayar bersama sampai Laugh Tale! Dengarkan episode lainnya dari Podcast Romance Dawn di aplikasi NOICE. Download NOICE di sini https://bit.ly/4bGFVXC"
1UpxOIADjMYldNtxGeJ9bb,Frontline Boys Podcast,"Frontline boys podcast adalah podcast Viking persib Club Pertama. Membahas seputar Persib, supporter bola, liga Indonesia dan hal2 lain diluar sepakbola yg menarik."
7ckLeiDX8chpzBiNmzT4xW,Andy Suanda Ray White Property Podcast,"Dalam podcast ini, saya Andy Suanda akan berbagi berbagai pengamalan yang telah saya dapatkan selama lebih dari 15 tahun di bidang Agent Property. Selama itu juga saya telah bergabung bersama dengan Ray White Indonesia untuk melayani para klien kami di Surabaya dan sekitarnya. Semoga bisa bermanfaat bagi Anda para pendengar podcast ini."
2pfOPiiJetov5IRfWUHeIr,Dongeng Anak Indonesia,"Mendongeng bisa dilakukan siapa saja, termasuk kamu yang mendengarkan podcast kami. Semoga podcast ini dapat menginspirasi. Selamat mendengarkan. Dibawakan oleh Kurcaci Dongeng. Instagram: @kurcacidongeng | Email: dongeng20kurcaci@gmail.com"
6T9Z4a5WdifTcDIr9sBjKv,Sebelum Tidur,"platfrom yang menyediakan bacaan dan pembacaan dongeng untuk anak-anak Indonesia, sarat hiburan, dan nilai-nilai universal."
0IdXewgKltBPMkrPPYIR7x,Serial Podcast Disiplin Positif,"Hi #PeacePeople !   Selamat datang di Podcast Disiplin Positif bersama Irfan Amali, praktisi pendidikan, penulis dan pengembang media kreatif. Podcast ini dipersembangkan oleh program Ayo Main! yang didukung oleh GUYUB, sebuah kolaborasi antara PeaceGeneration Indonesia dengan Perserikatan Bangsa-Bangsa dalam mempromosikan pendidikan perdamaian di Indonesia."
13LmYz5ICdaUEbQfo8UM8h,Podluck Podcast Collective,"Channel podcast multi segmen yang ngebahas tentang dunia seni - ilustrasi, film, musik, dan literasi. Bagian dari Catalyst Arts Indonesia.  #podluckpodcast #podcastindonesia #catalystarts"
4aDlS1MucW5uSOoOwM68Nn,Podcast Berani Berinvestasi ,"Podcast Berani Berinvestasi dari CGS International Indonesia adalah sebuah podcast yang akan membahas tentang, Pasar Modal, Update seputar Investasi Saham, dan Tips Investasi untuk Millenial.  Buat kamu yang tau informasi tentang investasi saham, jangan ragu hubungi kami ke 150330 atau kunjungi www.cgsi.com untuk melakukan pembukaan rekening saham secara online.  Disclaimer : https://bit.ly/cgsiid_disclaimer"
7cMuJyNy2PwpXkBXTaqV1B,Podcast Sahabat KAI,"Halo!   Selamat datang di podcast Sahabat KAI, disini ada banyak episode menarik yang akan semakin mendekatkan kalian dengan Kereta Api Indonesia. Jangan lupa untuk follow podcast ini dan bantu share setiap episode podcast ini biar kalian bisa dengerin bareng teman-temanmu.  Podcast ini dikelola dan diproduksi oleh KAI121, akun sosial media layanan pelanggan resmi milik PT KAI yang bisa kalian ikuti di beragam platform sosial media (Twitter, Facebook, Instagram & TikTok)."
4nxpIwShlzLTIkbN11g1wM,LGBT INDONESIA PODCAST,Semua yang ingin kamu tahu tentang LGBT (Gay) tidak akan lebih tepat untuk menyampaikannya selain 'gaynya' itu sendiri.   Email: lgbtindonesia2021@gmail.com
5ji6I1o323FIHjFJgWGyqf,A History of Indonesia,An in depth look at Indonesian history. Originally released between 2017-2019
5elNCSkI970nSrkcGiiRF2,HODCAST- Her World Podcast,Obrolan santai her world Indonesia yang informatif dan inspiratif.
21X6zXTKNxGFsPJ7g2qs4n,Ngobras (Ngobrol Sejarah),"Disini tempatnya ngobrolin cerita-cerita tentang sejarah, baik itu sejarah Indonesia maupun dunia Support this podcast: https://podcasters.spotify.com/pod/show/history-pedia/support"
3NEhj0p5kEPLYXBE6L47Mr,Semua Bisa Cantik,"Kanal siniar yang dikelola oleh Medio Podcast Network by KG Media, bekerja sama dengan Stylo Indonesia yang mengisahkan para perempuan Indonesia dengan berbagai latar belakang dalam merangkul serta mendefinisikan kecantikannya. Kami percaya bahwa cantik, lebih dari sekadar fisik semata.   Tayang setiap hari Selasa dan Kamis. . MEDIO by KG Media Playlist podcast by Medio di Spotify: https://link.tree/SiniarMedio Instagram: https://instagram.com/mediobykgmedia TikTok: https://tiktok.com/@mediobykgmedia Read about us on: https://kolom.kompas.com/Medio.KGMedia Saran dan kolaborasi: podcast@kgmedia"
6ESpHaD9DLuH6RQQwSwscr,KISAH CINTA PELANGI,Podcast tentang kisah nyata cinta pelangi di Indonesia
5YRSTkvS3ZtshHhCtnK3ZW,Membacakan Cerpen,"Sebuah inisiatif untuk mengabadikan, sekaligus menyimpan, cerita-cerita pendek karya sastra para penulis Indonesia. Sekaligus membuka kemungkinan makna baru lewat media bukan teks.  Cita-citanya sederhana: sebagai arsip daring cerpen Indonesia dalam bentuk audio. Karena semakin banyak yang menikmati, semakin kaya dan panjang umurlah sebuah karya.  -  Kritik dan saran sila kontak IG @febrianputra @membacakancerpen"
7xsh7nhrES7ooPbQUFqhOe,INSISTS Podcast,Media suara yang secara khusus membahas isu-isu terkini dalam lingkup pemikiran dan peradaban Islam.  Support this podcast: https://podcasters.spotify.com/pod/show/insists-indonesia/support
6vkTiD62rnINqIQskjqSxp,Kumpulan Cerita Pendek,"A collection of short stories in Indonesian Language (Bahasa Indonesia) that are read and recorded and then made into a podcast so that they can be enjoyed by many fiction's lovers.  ""Kumpulan Cerita Pendek"" means a collection of short stories.  Photo by James Tarbotton on Unsplash"
4Neoucr5LkJnJseQCJG318,Sejarah-Sejarah Kerajaan Indonesia,Sejarah-sejarah kerajaan yang berada di Indonesia.
4JIbaJJAeXUe61v450wATe,Bisik-Bisik Senada,"Update setiap hari Senin, Podcast BISIK BISIK SENADA yang berisikan Kami bertiga berprofesi sebagai Penyanyi dan akan menceritakan Obrolan Senada yang mewakili umur Kita sebagai Gen Z. Akan membahas tentang Musik, apa yang ada dalam pergaulan Kita, Shopping, Cinta dari Kita yang Jomblo, pengalaman Kita saat ikut Idol dan X Factor serta kehidupan setelahnya. Dan yang membedakan Kita akan diisi dengan lagu yang Kita nyanyikan.Podcast Bisik Bisik Senada adalah Podcast Original Spotify yang bekerjasama dengan Fremantle Indonesia"
2tHxQiiuNtUGNYxjJtBVpB,Podcast Pariwisata Indonesia,"Podcast ini merupakan perbincangan seputar industri pariwisata Indonesia yang mencakup; informasi, fakta, dan berbagi pengalaman industri dari para praktisi dan pakar pelaku industri pariwisata."
4Q38i2lcJpxvtJvcmJuWWv,Bank Indonesia,Bank Indonesia The Official account Twitter : @bank_indonesia | Youtube : BankIndonesiaChannel | Fb : BankIndonesiaOfficial | Phone : +62 21 - 131 www.bi.go.id
3Lcp5uW112TOqbAqTOPune,Plan Indonesia Podcast,Plan Indonesia Podcast
5XGzF8Zz7ZSB8OuspfAKlD,Belajar Bentar with Gabriella Agata  ,"""Belajar Bentar” sebuah podcast yang ngebahas soal semua hal yang nambah pengetahuan dalam waktu singkat. Mulai dari fakta unik, politik, ekonomi, sejarah, dan apa aja deh. Selain bikin wawasan makin luas, podcast ini bertujuan buat nambah topik kalo lagi ngobrol sama orang. Biar keliatan lebih pinter dikit gitu. Di sini para pendegar bakal dipanggil “BeB”, coba tebak kenapa “BeB”?"
5mGXJIMp7PVbAjHj6yfp3A,TiGa Podcast,"Titan and Gaius are a married couple that have been together for 10 years, married for two. They survived long distance, different cultures and religions, and now live together in Indonesia. Tune in to listen to their unfiltered relationship talks."
4h6qg1hmFYfX0qcwVuF0G4,Relaksasi Hangat,Audio relaksasi untuk tenangkan hati dan pikiran kamu. Dengarkan melalui earphone untuk pengalaman relaksasi yang lebih baik.
66dhpddLJeu0E5gneAzMCs,BOKEP INDO,"Podcast ini akan membicarakan bokep, sisi lain, pengalaman-pengalaman seru tentang dunia perbokepan. Film bokep, cerita dewasa, dll. Ada yang suka dan ada yang engga sih itu urusan masing masing. Pro kontra emang hal biasa"
